departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Magdalena,ALCALDÍA DISTRITAL DE SANTA MARTA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,20000000,0,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO INTEGRAL; LOGÍSTICO Y TECNOLÓGICO DE LA DIRECCIÓN DE RENTAS DEL DISTRITO DE SANTA MARTA,PRESTACIÓN DE SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO INTEGRAL; LOGÍSTICO Y TECNOLÓGICO DE LA DIRECCIÓN DE RENTAS DEL DISTRITO DE SANTA MARTA,146,2026,2,1,7.677943580718768E7,3506,0.26
Magdalena,ALCALDÍA DISTRITAL DE SANTA MARTA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,Inversión,12800000,0,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-05-30T00:00:00.000Z,"RESTACIÓN DE SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO INTEGRAL; LOGÍSTICO
Y TECNOLÓGICO DE LA DIRECCIÓN DE RENTAS DEL DISTRITO DE SANTA MARTA; MAGDALENA.","RESTACIÓN DE SERVICIOS PROFESIONALES PARA EL FORTALECIMIENTO INTEGRAL; LOGÍSTICO
Y TECNOLÓGICO DE LA DIRECCIÓN DE RENTAS DEL DISTRITO DE SANTA MARTA; MAGDALENA.",115,2026,2,1,7.677943580718768E7,3506,0.17
Valle del Cauca,HOSPITAL NUESTRA SEÑORA DE LOS SANTOS E.S.E,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,Si,Funcionamiento,57976600,0,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PARA LA ACTUALIZACIÓN; MANTENIMIENTO Y SOPORTE VIRTUAL DE USO DEL SOFTWARE AWA SOLUTIONS JAVA ESTATAL MODULOS DE CONTABILIDAD; TESORERIA; CUENTAS POR COBRAR; CUENTAS POR PAGAR; PRESUPUESTO ESTATAL; COMPRAS; INVENTARIOS; ACTIVOS FIJOS; Y LICENCIAMIENTO DEL MODULO DE NOMINA; de acuerdo con los términos de la propuesta la cual es parte integrante de este contrato,PRESTACIÓN DE SERVICIOS PARA LA ACTUALIZACIÓN; MANTENIMIENTO Y SOPORTE VIRTUAL DE USO DEL SOFTWARE AWA SOLUTIONS JAVA ESTATAL MODULOS DE CONTABILIDAD; TESORERIA; CUENTAS POR COBRAR; CUENTAS POR PAGAR; PRESUPUESTO ESTATAL; COMPRAS; INVENTARIOS; ACTIVOS FIJOS; Y LICENCIAMIENTO DEL MODULO DE NOMINA; de,330,2026,2,1,3.972895858212735E8,2764,0.15
,CONCEJO MUNICIPAL DE FUSAGASUGA,Servicio Público,Territorial,Legislativo,Centralizada,Seguros,Mínima cuantía,En ejecución,No,Funcionamiento,14020926,14020926,2026-02-04T00:00:00.000Z,2026-02-04T00:00:00.000Z,2026-02-13T00:00:00.000Z,ADQUISICIÓN PÓLIZA VIDA GRUPO PARA LOS CONCEJALES DEL MUNICIPIO DE FUSAGASUGÁ,ADQUISICIÓN PÓLIZA VIDA GRUPO PARA LOS CONCEJALES DEL MUNICIPIO DE FUSAGASUGÁ,9,2026,2,0,,,
Santander,E.S.E HOSPITAL SAN SEBASTIAN DE SURATA,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,Si,Funcionamiento,75673000,6560016,2026-02-03T00:00:00.000Z,2026-02-03T00:00:00.000Z,2026-12-24T00:00:00.000Z,SUMINISTRO DE MEDICAMENTOS; MATERIAL MEDICOQUIRURGICO; MATERIAL DE LABORATORIO Y MATERIAL ODONTOLOGICO PARA LA ESE HOSPITAL SAN SEBASTIAN DE SURATA SEGUN REQUERIMIENTO.,SUMINISTRO DE MEDICAMENTOS; MATERIAL MEDICOQUIRURGICO; MATERIAL DE LABORATORIO Y MATERIAL ODONTOLOGICO PARA LA ESE HOSPITAL SAN SEBASTIAN DE SURATA SEGUN REQUERIMIENTO.,324,2026,2,1,2.540564492865275E8,2635,0.3
Distrito Capital de Bogotá,HOSPITAL CENTRAL DE LA POLICIA,defensa,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,14748010,0,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-10-25T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO TECNICO ASISTENCIAL AUXILIAR	ENFERMERIA CUIDADO INTENSIVO,PRESTACION DE SERVICIOS PROFESIONALES COMO TECNICO ASISTENCIAL AUXILIAR	ENFERMERIA CUIDADO INTENSIVO,163,2026,5,1,5.57940873615632E8,8393,0.03
Antioquia,E.S.E. HOSPITAL SANTA ISABEL,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,10073350,0,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-06-12T00:00:00.000Z,Suministro; transporte; instalación y entrega a satisfacción de mobiliario de oficina destinado a la oficina de gerencia de la E.S.E. Hospital Santa Isabel del municipio de San Pedro de los Milagros,Suministro; transporte; instalación y entrega a satisfacción de mobiliario de oficina destinado a la oficina de gerencia de la E.S.E. Hospital Santa Isabel del municipio de San Pedro de los Milagros,30,2026,5,1,3.077974599038113E8,4959,0.03
Atlántico,UNIATLANTICO,Educación Nacional,Territorial,Corporación Autónoma,Centralizada,Suministros,Contratación régimen especial,En ejecución,No,,43772624,0,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-12-31T00:00:00.000Z,ASESORÍA PROFESIONAL DE ACOMPAÑAMIENTO Y ORIENTACIÓN A ESTUDIANTES DE MODALIDAD VIRTUAL; MEDIANTE EL SEGUIMIENTO ACADÉMICO; LA ATENCIÓN DE REQUERIMIENTOS Y LA ARTICULACIÓN CON LAS DEPENDENCIAS INSTITUCIONALES.,ASESORÍA PROFESIONAL DE ACOMPAÑAMIENTO Y ORIENTACIÓN A ESTUDIANTES DE MODALIDAD VIRTUAL; MEDIANTE EL SEGUIMIENTO ACADÉMICO; LA ATENCIÓN DE REQUERIMIENTOS Y LA ARTICULACIÓN CON LAS DEPENDENCIAS INSTITUCIONALES.,232,2026,5,1,3.657421074976415E8,1696,0.12
Distrito Capital de Bogotá,CONTRALORIA DE BOGOTA,No aplica/No pertenece,Territorial,Corporación Autónoma,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,2000000,0,2026-05-12T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-12-31T00:00:00.000Z,Prestar el servicio de recolección; manejo; transporte; aprovechamiento y/o disposición final de los residuos peligrosos (RESPEL) generados por la Contraloría de Bogotá D.C.,Prestar el servicio de recolección; manejo; transporte; aprovechamiento y/o disposición final de los residuos peligrosos (RESPEL) generados por la Contraloría de Bogotá D.C.,225,2026,5,0,5.57940873615632E8,8393,0.0
Distrito Capital de Bogotá,DIRECCION DE SANIDAD DE LA POLICIA NACIONAL - DISAN PONAL,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,18218130,0,2026-05-12T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-12-12T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTIÓN COMO TÉCNICO AUXILIAR DE ENFERMERÍA,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTIÓN COMO TÉCNICO AUXILIAR DE ENFERMERÍA,213,2026,5,1,5.57940873615632E8,8393,0.03
La Guajira,MUNICIPIO DE MAICAO,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Selección Abreviada de Menor Cuantía,Modificado,Si,,159997093,0,2026-05-12T00:00:00.000Z,2026-05-28T00:00:00.000Z,2026-06-07T00:00:00.000Z,ADQUISICIÓN DE BIENES Y SERVICIOS PARA EL DESARROLLO DEL PROCESO DE ELECCIONES PRESIDENCIALES - ETAPA: PRIMERA VUELTA,ADQUISICIÓN DE BIENES Y SERVICIOS PARA EL DESARROLLO DEL PROCESO DE ELECCIONES PRESIDENCIALES - ETAPA: PRIMERA VUELTA,10,2026,5,0,9.56909428035982E8,667,0.17
Distrito Capital de Bogotá,HOSPITAL CENTRAL DE LA POLICIA,defensa,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,25225200,0,2026-05-12T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-11-03T00:00:00.000Z,PROFESIONAL UNIVERSITARIO ASISTENCIAL	BACTERIOLOGIA,PROFESIONAL UNIVERSITARIO ASISTENCIAL	BACTERIOLOGIA,174,2026,5,1,5.57940873615632E8,8393,0.05
Norte de Santander,ALCALDIA MUNICIPAL SARDINATA,Servicio Público,Nacional,Ejecutivo,Centralizada,Suministros,Selección Abreviada de Menor Cuantía,Modificado,Si,,413079750,0,2026-05-11T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-12-31T00:00:00.000Z,DIAGNOSTICO; SUMINISTRO DE REPUESTOS Y SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL PARQUE AUTOMOTOR DEL MUNICIPIO DE SARDINATA; NORTE DE SANTANDER.,DIAGNOSTICO; SUMINISTRO DE REPUESTOS Y SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL PARQUE AUTOMOTOR DEL MUNICIPIO DE SARDINATA; NORTE DE SANTANDER.,234,2026,5,0,2.0313079243196437E8,2021,2.03
Cundinamarca,SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Trabajo,Nacional,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,66573084,0,2026-05-11T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-07-11T00:00:00.000Z,"adquisición de compra de materiales de formación en el área de electricidad del
Centro de Biotecnología Agropecuaria","adquisición de compra de materiales de formación en el área de electricidad del
Centro de Biotecnología Agropecuaria",59,2026,5,0,2.1014358096011004E8,3635,0.32
Antioquia,UNIDAD PRESTADORA DE SALUD ANTIOQUIA,Salud y Protección Social,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,,18218130,0,2026-05-09T00:00:00.000Z,2026-05-10T00:00:00.000Z,2026-12-09T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA,PRESTACIÓN DE SERVICIOS PROFESIONALES Y DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERIA,213,2026,5,1,3.077974599038113E8,4959,0.06
Boyacá,MUNICIPIO DE CUBARA BOYACA,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,,200000000,0,2026-05-08T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-09-11T00:00:00.000Z,SUMINISTRO DE REPUESTOS E INSUMOS PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL BANCO DE MAQUINARIA DEL MUNICIPIO DE CUBARÁ; BOYACÁ,SUMINISTRO DE REPUESTOS E INSUMOS PARA EL MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL BANCO DE MAQUINARIA DEL MUNICIPIO DE CUBARÁ; BOYACÁ,122,2026,5,0,2.231946501464273E8,2841,0.9
Arauca,UNIDAD PRESTADORA DE SALUD ARAUCA,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,1400000,0,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE RECOLECCIÓN; TRANSPORTE; TRATAMIENTO; Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS; INCLUYENDO INFECCIOSOS; DE RIESGO BIOLOGICO Y DESECHOS PATOLOGICOS PARA LA UNIDAD PRESTADORA DE SALUD ARAUCA,PRESTACIÓN DE SERVICIOS DE RECOLECCIÓN; TRANSPORTE; TRATAMIENTO; Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS; INCLUYENDO INFECCIOSOS; DE RIESGO BIOLOGICO Y DESECHOS PATOLOGICOS PARA LA UNIDAD PRESTADORA DE SALUD ARAUCA,115,2026,5,0,3.004183389797297E8,296,0.0
Cesar,PERSONERÍA MUNICIPAL DE VALLEDUPAR,No aplica/No pertenece,Territorial,Corporación Autónoma,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,5000000,0,2026-05-07T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE COMBUSTIBLE; LUBRICANTES; ADITIVOS; FILTROS DE COMBUSTIBLE; DE ACEITE Y DE AIRE (INCLUIDO LA REPOSICIÓN E INSTALACIÓN DE LOS MISMOS); POR MONTO AGOTABLE; SEGÚN REQUERIMIENTOS DE LA ENTIDAD; PARA EL PARQUE AUTOMOTOR DE LA PERSONERÍA MUNICIPAL.,SUMINISTRO DE COMBUSTIBLE; LUBRICANTES; ADITIVOS; FILTROS DE COMBUSTIBLE; DE ACEITE Y DE AIRE (INCLUIDO LA REPOSICIÓN E INSTALACIÓN DE LOS MISMOS); POR MONTO AGOTABLE; SEGÚN REQUERIMIENTOS DE LA ENTIDAD; PARA EL PARQUE AUTOMOTOR DE LA PERSONERÍA MUNICIPAL.,237,2026,5,0,4.5593152436764705E8,884,0.01
Distrito Capital de Bogotá,COLEGIO NELSON MANDELA IED,Educación Nacional,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,No,,3700000,0,2026-05-06T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-11-20T00:00:00.000Z,El Colegio Nelson Mandela I.E.D requiere contratar el proceso de saneamiento básico de las instalaciones de la institución (Fumigación; desratización; desinfección; control integrado de plagas y recarga de extintores); dando cumplimiento a la normatividad vigente; a todo costo; contrato tipo bolsa por precios unitarios; de acuerdo con las necesidades y el presupuesto asignado a este rubro; hasta el vencimiento del plazo o hasta agotar el recurso; lo primero que ocurra.,El Colegio Nelson Mandela I.E.D requiere contratar el proceso de saneamiento básico de las instalaciones de la institución (Fumigación; desratización; desinfección; control integrado de plagas y recarga de extintores); dando cumplimiento a la normatividad vigente; a todo costo; contrato tipo bolsa p,198,2026,5,1,5.57940873615632E8,8393,0.01
Cundinamarca,MUNICIPIO DE FUQUENE,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,No,,49000000,0,2026-05-06T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE REFRIGERIOS PARA EL DESARROLLO DE LOS PROGRAMAS SOCIALES CENTRO DIA ADULTO MAYOR Y CENTRO DE VIDA SENSORIAL DEL MUNICIPIO DE FÚQUENE VIGENCIA 2026.,SUMINISTRO DE REFRIGERIOS PARA EL DESARROLLO DE LOS PROGRAMAS SOCIALES CENTRO DIA ADULTO MAYOR Y CENTRO DE VIDA SENSORIAL DEL MUNICIPIO DE FÚQUENE VIGENCIA 2026.,237,2026,5,0,2.1014358096011004E8,3635,0.23
Cundinamarca,"INSTITUTO MUNICIPAL PARA EL DEPORTE, LA RECREACIÓN, LA EDUCACIÓN Y LA EDUCACIÓN FÍSICA EXTRAESCOLAR",deportes,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,35000000,0,2026-05-05T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-12-10T00:00:00.000Z,CONTRATAR EL SUMINISTRO Y LOS SERVICIOS DE APOYO LOGÍSTICO REQUERIDOS PARA LA ORGANIZACIÓN Y EJECUCIÓN DE EVENTOS DEPORTIVOS Y RECREATIVOS; INCLUYENDO LA APERTURA DEL COLISEO MUNICIPAL; TORNEOS DE BALONCESTO; VOLEIBOL; FÚTBOL; PATINAJE Y TENIS DE MESA; Y FESTIVALES INTERNOS DE LAS ESCUELAS DE FORMACIÓN DEPORTIVA; A CARGO DEL INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACIÓN DE VILLAPINZÓN,CONTRATAR EL SUMINISTRO Y LOS SERVICIOS DE APOYO LOGÍSTICO REQUERIDOS PARA LA ORGANIZACIÓN Y EJECUCIÓN DE EVENTOS DEPORTIVOS Y RECREATIVOS; INCLUYENDO LA APERTURA DEL COLISEO MUNICIPAL; TORNEOS DE BALONCESTO; VOLEIBOL; FÚTBOL; PATINAJE Y TENIS DE MESA; Y FESTIVALES INTERNOS DE LAS ESCUELAS DE FORMAC,218,2026,5,0,2.1014358096011004E8,3635,0.17
Casanare,CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA,Ambiente y Desarrollo Sostenible,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,18910000,0,2026-05-05T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-08-07T00:00:00.000Z,REALIZAR A TODO COSTO CAPACITACIÓN TEÓRICO-PRÁCTICA EN MANEJO DE AERONAVES NO TRIPULADAS A SERVIDORES PÚBLICOS DE LA CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA - CORPORINOQUIA EN EL MARCO DE PLAN INSTITUCIONAL DE CAPACITACION 2026,REALIZAR A TODO COSTO CAPACITACIÓN TEÓRICO-PRÁCTICA EN MANEJO DE AERONAVES NO TRIPULADAS A SERVIDORES PÚBLICOS DE LA CORPORACIÓN AUTÓNOMA REGIONAL DE LA ORINOQUIA - CORPORINOQUIA EN EL MARCO DE PLAN INSTITUCIONAL DE CAPACITACION 2026,91,2026,5,0,2.0768525613596913E8,1037,0.09
Distrito Capital de Bogotá,AGENCIA NACIONAL DE TIERRAS - ANT,agricultura,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,,39060000,0,2026-05-05T00:00:00.000Z,2026-05-06T00:00:00.000Z,2026-10-31T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE ACCESO A TIERRAS EN ZONAS FOCALIZADAS PARA APOYAR LA ATENCIÓN DEL ESTADO DE EMERGENCIA ECONÓMICA; SOCIAL Y ECOLÓGICA EN EL MARCO DE SUS FUNCIONES; ASÍ COMO CONTRIBUIR A LA GESTIÓN MISIONAL DE LA DEPENDENCIA; DE CONFORMIDAD CON LO ESTABLECIDO EN EL ARTÍCULO 23 DEL DECRETO 2363 DE 2015 Y LA NORMATIVIDAD VIGENTE,PRESTAR SERVICIOS PROFESIONALES A LA SUBDIRECCIÓN DE ACCESO A TIERRAS EN ZONAS FOCALIZADAS PARA APOYAR LA ATENCIÓN DEL ESTADO DE EMERGENCIA ECONÓMICA; SOCIAL Y ECOLÓGICA EN EL MARCO DE SUS FUNCIONES; ASÍ COMO CONTRIBUIR A LA GESTIÓN MISIONAL DE LA DEPENDENCIA; DE CONFORMIDAD CON LO ESTABLECIDO EN EL,178,2026,5,1,5.57940873615632E8,8393,0.07
,CONCEJO MUNICIPAL DE FUSAGASUGA,Servicio Público,Territorial,Legislativo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,21199136,0,2026-05-05T00:00:00.000Z,2026-05-05T00:00:00.000Z,2026-05-14T00:00:00.000Z,COMPRA DE EQUIPOS DE AUDIO Y TECNOLOGICOS PARA EL CONCEJO MUNICIPAL DE FUSAGASUGÁ 2026,COMPRA DE EQUIPOS DE AUDIO Y TECNOLOGICOS PARA EL CONCEJO MUNICIPAL DE FUSAGASUGÁ 2026,9,2026,5,0,,,
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,16000000,0,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES COMO BACTERIÓLOGO EN EL LABORATORIO CLINICO DE LA ESE ALEJANDRO PRÓSPERO REVEREND.,PRESTAR SERVICIOS PROFESIONALES COMO BACTERIÓLOGO EN EL LABORATORIO CLINICO DE LA ESE ALEJANDRO PRÓSPERO REVEREND.,119,2026,5,1,7.677943580718768E7,3506,0.21
Antioquia,MUNICIPIO DE ABEJORRAL,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,36800000,0,2026-05-04T00:00:00.000Z,2026-05-09T00:00:00.000Z,2026-07-09T00:00:00.000Z,SUMINISTRO DE VÍVERES; ELEMENTOS DE ASEO Y UTENSILIOS NECESARIOS PARA EL FUNCIONAMIENTO DEL COMEDOR COMUNITARIO; ORIENTADO A LA ATENCIÓN DE LA POBLACIÓN VULNERABLE PRIORIZADA EN EL MUNICIPIO DE ABEJORRAL; ANTIOQUIA,SUMINISTRO DE VÍVERES; ELEMENTOS DE ASEO Y UTENSILIOS NECESARIOS PARA EL FUNCIONAMIENTO DEL COMEDOR COMUNITARIO; ORIENTADO A LA ATENCIÓN DE LA POBLACIÓN VULNERABLE PRIORIZADA EN EL MUNICIPIO DE ABEJORRAL; ANTIOQUIA,61,2026,5,0,3.077974599038113E8,4959,0.12
Boyacá,MUNICIPIO DE CHITA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,28300997,0,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-05-12T00:00:00.000Z,SERVICIOS LOGÍSTICOS PARA EL TRASLADO DE ESTUDIANTES A ACTIVIDADES CULTURALES Y DEMÁS,SERVICIOS LOGÍSTICOS PARA EL TRASLADO DE ESTUDIANTES A ACTIVIDADES CULTURALES Y DEMÁS,8,2026,5,0,2.231946501464273E8,2841,0.13
Atlántico,MUNICIPIO DE PUERTO COLOMBIA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Licitación pública,En ejecución,No,,1453515606,0,2026-05-04T00:00:00.000Z,2026-05-04T00:00:00.000Z,2026-10-31T00:00:00.000Z,PRESTACION DE SERVICIOS DE ASEO INTEGRAL; SERVICIOS GENERALES; CAFETERIA; CONSERVACION Y MANTENIMIENTO PREVENTIVO Y CORRECTIVO INCLUIDO INSUMOS DE ASEO; CAFETERIA Y EQUIPOS PARA LAS DIFERENTES INSTITUCIONES EDUCATIVAS Y DEPENDENCIAS DE LA ALCALDIA MUNICIPAL DE PUERTO COLOMBIA,PRESTACION DE SERVICIOS DE ASEO INTEGRAL; SERVICIOS GENERALES; CAFETERIA; CONSERVACION Y MANTENIMIENTO PREVENTIVO Y CORRECTIVO INCLUIDO INSUMOS DE ASEO; CAFETERIA Y EQUIPOS PARA LAS DIFERENTES INSTITUCIONES EDUCATIVAS Y DEPENDENCIAS DE LA ALCALDIA MUNICIPAL DE PUERTO COLOMBIA,180,2026,5,0,3.657421074976415E8,1696,3.97
Tolima,UNIDAD DE SALUD DE IBAGUE  U.S.I. - E.S.E.,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,9450000,0,2026-05-04T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-08-07T00:00:00.000Z,CONTRATAR LA PRESTACION DE SERVICIOS DE UN AUXILIAR DE ENFERMERIA QUIEN HARA PARTE DE UN (1) EQUIPO BASICO DE SALUD; LOS CUALES CONFORME A LA PROGRAMACION Y PRIORIZACION REALIZADA POR LA USI E.S.E CUMPLIRAN RESPONSABILIDADES OPERATIVAS EN UN (1) TERRITORIO URBANO; EJECUTANDO ACCIONES DE ATENCION PRIMARIA EN SALUD; GESTION DEL RIESGO EN SALUD Y SEGUIMIENTO TERRITORIAL; BAJO EL MODELO PREVENTIVO Y PREDICTIVO DE SALUD; CONFORME A LOS LINEAMIENTOS DEFINIDOS EN LA RESOLUCION 2593 DE 2025 EXPEDIDO POR,CONTRATAR LA PRESTACION DE SERVICIOS DE UN AUXILIAR DE ENFERMERIA QUIEN HARA PARTE DE UN (1) EQUIPO BASICO DE SALUD; LOS CUALES CONFORME A LA PROGRAMACION Y PRIORIZACION REALIZADA POR LA USI E.S.E CUMPLIRAN RESPONSABILIDADES OPERATIVAS EN UN (1) TERRITORIO URBANO; EJECUTANDO ACCIONES DE ATENCION PRI,91,2026,5,1,2.554871704802176E8,2022,0.04
Distrito Capital de Bogotá,UNIDAD PRESTADORA DE SALUD BOGOTÁ,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,62241608,0,2026-05-01T00:00:00.000Z,2026-05-01T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MEDICO ESPECIALISTA II EN PEDIATRÍA ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MEDICO ESPECIALISTA II EN PEDIATRÍA ASISTENCIAL PARA LA UNIDAD PRESTADORA DE SALUD DE BOGOTÁ,122,2026,5,1,5.57940873615632E8,8393,0.11
Antioquia,ALCALDIA DE CAUCASIA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,49000000,0,2026-04-30T00:00:00.000Z,2026-04-30T00:00:00.000Z,2026-05-15T00:00:00.000Z,"PRESTACION DE SERVICIOS PARA EL FORTALECIMIENTO DE LA CONVIVENCIA Y LA
SEGURIDAD DEL MUNICIPIO DE CAUCASIA; MEDIANTE LA ORGANIZACIÓN Y EJECUCIÓN
DE ACTIVIDADES ORIENTADAS A LA PROTECCIÓN INTEGRAL; PROMOCIÓN DE
DERECHOS Y GENERACIÓN DE ENTORNOS SEGUROS","PRESTACION DE SERVICIOS PARA EL FORTALECIMIENTO DE LA CONVIVENCIA Y LA
SEGURIDAD DEL MUNICIPIO DE CAUCASIA; MEDIANTE LA ORGANIZACIÓN Y EJECUCIÓN
DE ACTIVIDADES ORIENTADAS A LA PROTECCIÓN INTEGRAL; PROMOCIÓN DE
DERECHOS Y GENERACIÓN DE ENTORNOS SEGUROS",15,2026,4,0,3.077974599038113E8,4959,0.16
Antioquia,MUNICIPIO DE URRAO,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,Modificado,Si,,6200000,0,2026-04-30T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-12-31T00:00:00.000Z,PRESTACION DE SERVICIOS DE TRANSPORTE INTERMUNICIPAL PARA LA POBLACION INDIGENA DE LOS RESGUARDOS VALLE DE PERDIDAS; MAJORE AMBURA Y ANDABU DEL MUNICIPIO DE URRAO ANTIOQUIA,PRESTACION DE SERVICIOS DE TRANSPORTE INTERMUNICIPAL PARA LA POBLACION INDIGENA DE LOS RESGUARDOS VALLE DE PERDIDAS; MAJORE AMBURA Y ANDABU DEL MUNICIPIO DE URRAO ANTIOQUIA,234,2026,4,0,3.077974599038113E8,4959,0.02
